t,q0,q1,q2,q3,q4,q5,q6
11.93,-0.174670358364894,0.216629733863374,-0.0233851675431078,0.121876417224547,0.136426906084928,0.0651785086342992,0.119272165926032
11.94,-0.195395387467719,0.23728634468356,-0.00808391702611956,0.149620066184439,0.304383908195009,-0.100930304955229,0.0918633044473192
11.95,-0.14377649533271,0.180921101315103,0.00472470530072293,0.16228639472666,-0.0338069590138453,0.125933552911079,0.077944978032607
11.96,-0.146563138563054,0.16510156561374,0.0880417370258589,0.270567816300044,0.381294190357187,-0.440122002961083,-0.0620361535898343
11.97,-0.0619242350852304,0.0613545815924229,0.107425444217035,0.228211460711377,0.254261175974124,-0.423627988938231,-0.134687765511681
11.98,0.0974926329987509,-0.11796574168805,0.064567132023849,0.0625568600750512,-0.310228854721339,0.0298132792703519,-0.0990831273307393
11.99,0.00782681032199595,-0.00915300027300165,0.0765452612272485,0.153424599691807,-0.122457333440982,-0.0915524404311354,-0.0828349371789559
12,-0.206372909117753,0.246343956102011,0.0430164327985941,0.234648592013461,0.448180259609352,-0.325082787693466,0.0119424429803343
12.01,-0.181822877502101,0.225880835201408,0.0164501826861691,0.191150300981496,0.241962537151757,-0.113116227505349,0.0627322420420157
12.02,-0.111958404627156,0.147880319717488,-0.0830152858804212,-0.0357309668174236,0.0304601949171738,0.245586411876171,0.175321361989254
12.03,-0.0686703284777848,0.0841467685304403,-0.073137135760274,-0.0981654801053048,0.220325700236595,0.05225006608421,0.100446228185073
12.04,0.0477972562395343,-0.0437260274377942,-0.116202200345669,-0.219833483415961,-0.288944816125352,0.46980001844702,0.161675564518774
12.05,0.089249956162845,-0.100046399252016,-0.0911078982832776,-0.233809438822335,-0.208061670415184,0.326850122753669,0.0879967416055263
12.06,0.0963181751587485,-0.123116719624119,-0.0376993136954748,-0.189448284239572,0.0833362401287117,-0.0334196211208331,-0.0287179285785038
12.07,-0.0416717069949611,0.0602274688525585,-0.085680392156911,-0.128071336879191,0.0806002621867202,0.174137457489993,0.124496808962938
12.08,0.0290229577684579,-0.0201155691754924,-0.100838659562931,-0.198090938623243,-0.135461169040548,0.334246261129406,0.131032917158458
12.09,0.000978030880300585,0.00162863359413015,-0.0665269390621638,-0.158408434068466,0.178559515015634,0.0365388541189967,0.0524683357516264
12.1,0.107148023796176,-0.13380121588962,0.0594417690461549,0.0537893478942393,-0.33169207088311,0.0276987828242973,-0.0895893217920516
12.11,0.0975671648234351,-0.124136983610156,0.0675365307824244,0.0654313778029718,-0.25146000467802,-0.0458673433897273,-0.106589755576438
12.12,0.0376089861803614,-0.0696575967260298,0.112231622932276,0.132543055073999,0.195174239194502,-0.432489048444282,-0.208282013313013
12.13,0.0613285427955916,-0.0898313854476889,0.0960540459677461,0.105908264360653,0.0296151136023032,-0.288205361571344,-0.171674440771159
12.14,0.102838249926665,-0.126801086237932,0.0665064229266031,0.0601724334249365,-0.269082752976364,-0.0336896044512783,-0.103132290019682
12.15,0.095184051636225,-0.118942630111103,0.0730819613405432,0.0688901725975033,-0.204370561916551,-0.0893889592323083,-0.118229028241009
12.16,0.0416050174835532,-0.0694727944042532,0.113085215261528,0.127732309023967,0.196682394495367,-0.428018941373184,-0.213942236412145
12.17,0.0789791859464311,-0.102477825118765,0.0868987941546718,0.0868245391807814,-0.0699205665689986,-0.203272013745747,-0.15101071737907
12.18,0.0803532973848645,-0.102899923798964,0.0868407033112774,0.0853964626857294,-0.072471119255546,-0.201092453759749,-0.151029106847108
12.19,0.0807920201324503,-0.102449214990411,0.0874709826201237,0.0849982738922364,-0.0680159671723876,-0.204797136153691,-0.152702850108646
12.2,0.0831137241717362,-0.103752126292457,0.0867313925534364,0.0825115680205315,-0.0775678859071933,-0.196706229271532,-0.151106421832745
12.21,0.0817206385593848,-0.101550522202294,0.0887094213935366,0.0841770328886366,-0.0591424765756699,-0.212238328288415,-0.155968761426151
12.22,0.0877545635971057,-0.106372820531989,0.0852887765646972,0.0774817141119131,-0.096626446508595,-0.180437429053035,-0.148079035167461
12.23,0.0790790724733843,-0.0971440013422639,0.0925851759067804,0.0874781003370434,-0.0224234426559357,-0.243461567341387,-0.165356244331765
12.24,0.0997396338834629,-0.116060700757779,0.0785983009184412,0.0639503966966519,-0.171386995795479,-0.116518977909106,-0.132956033797261
12.25,0.0624575728384615,-0.0787859155672152,0.106681323947914,0.10759294537329,0.124693851622891,-0.371258018314815,-0.197149749578301
12.26,0.0503660468306321,-0.0479542834259134,0.0689815482780513,0.114045504132065,-0.257219185917635,-0.0027005968665326,-0.0721679271988393
12.27,0.0347974796936764,-0.0310261920728405,0.0817272444346326,0.133047218809272,-0.123433392257616,-0.119058098783806,-0.100629174011315
12.28,-0.114358926475881,0.139106877805108,0.101398032925978,0.254072952647003,0.370116017070304,-0.43635444314223,-0.115262493046026
12.29,-0.115654257831018,0.150230425911414,0.0635852382488189,0.222279538862269,0.151501352054359,-0.192319818668006,-0.0246378277597353
12.3,-0.172075031334868,0.217843941200137,0.0133565315323885,0.188459589107055,0.180961376236986,-0.0680885794347901,0.0713132550322011
12.31,-0.133137704590317,0.157955379278549,-0.0753075885954461,-0.0141663927035259,0.149511448160163,0.138031186194098,0.155943862750495
12.32,0.0333390143238426,-0.0486105605571782,-0.0956561548160964,-0.194875114976674,-0.114231869973334,0.283083464296717,0.113369269084273
12.33,0.0533238938717388,-0.0774452098838616,-0.0686134262125342,-0.192460336190124,0.022894498990211,0.118846354719388,0.0386068113309211
12.34,0.0543436779297279,-0.0655267445608395,-0.113572366835143,-0.219531191786661,-0.290510372748757,0.432852649535803,0.159205106375834
12.35,-0.037909444279082,0.0446555424515961,-0.0985278934629442,-0.13499961660966,-0.0281466621165759,0.268886595306364,0.153516075278309
12.36,-0.138387515586794,0.165391414451619,-0.0671336465371717,-0.00860962617873412,0.22385622817408,0.0752396432500488,0.135746153091463
12.37,-0.0646313899442919,0.091717570536137,0.0518501935504994,0.187912635204977,-0.0956953930653882,-0.0282329833947409,0.00435184480578124
12.38,-0.0921102704648973,0.108822414859345,0.110105878639427,0.243550425978665,0.352476861474505,-0.446079726022523,-0.142652623742325
12.39,-0.0763564641155387,0.096295436131506,0.100327590617519,0.225662826635211,0.246129213073556,-0.354675205487949,-0.120520784127441
12.4,0.00990721328276383,0.00614305382585355,0.0626863916903305,0.149134366656686,-0.217273919787203,-0.0163839216719593,-0.0283827994273278
12.41,-0.0169744920723943,0.0325495530164936,0.0847886718524512,0.177692477870243,-0.000609849799776924,-0.190179899976975,-0.0864159362435068
12.42,-0.14855173877543,0.190250785811413,0.0612932543268892,0.232654719884121,0.271666246255882,-0.247185151739164,-0.0225499422031241
12.43,-0.154408456682757,0.202645922010355,-0.0416080869650761,0.104207046955515,-0.0152167784934049,0.179654823141495,0.167885442132677
12.44,-0.210227045806546,0.254487233963162,-0.016165474834793,0.12809322048648,0.452449786151494,-0.161415317110528,0.0816973201734994
12.45,-0.180235068856111,0.219685270822901,-0.0440535296832898,0.0669300344870267,0.31665653947118,-0.0206150994762146,0.119891976258554
12.46,-0.100956711063149,0.132247058871316,-0.101254364588095,-0.0430487983491171,-0.137243502872332,0.373937146219319,0.225336237777869
12.47,-0.0963839238712325,0.117716027142601,-0.0905564489809778,-0.0654657506158101,0.0495294153711477,0.225111048511889,0.168897946491519
12.48,-0.110726850143019,0.133189975037083,-0.0783816010542197,-0.049999980340681,0.169763144669374,0.125057385692587,0.140132263410138
12.49,-0.00191965645407778,0.00193483885848953,-0.110552399439463,-0.170962327436418,-0.160338835863488,0.365482318999846,0.16671184149189
12.5,-0.016042727822222,0.00404355353098361,-0.06356408677928,-0.14494456705438,0.223238839561385,0.0128794367460481,0.0369765664053502
12.51,0.0513069125886598,-0.0719868027341329,-0.0777245521628679,-0.19785421572766,-0.0331569773183825,0.181895447764122,0.0595998841436435
12.52,0.109816853221858,-0.138564795171774,-0.0816736297438604,-0.233466078589154,-0.22912132860197,0.291211965146055,0.063813414132403
12.53,0.10039243413049,-0.138547964541281,-0.0329406356394267,-0.191878923857677,0.0560312836806946,0.00193709805512214,-0.0550179140509967
12.54,0.192316910245807,-0.232120092785686,-0.0644736762153672,-0.247934820959204,-0.451546686381801,0.346373670175768,0.0396898501093079
12.55,0.177217422191535,-0.215537462842627,-0.0519804626904679,-0.23399611780011,-0.332221184124785,0.254557512163028,0.00547146256602241
12.56,0.143192346645867,-0.191079567027012,0.0248256944718582,-0.132504810149844,0.0725712686022227,-0.172142992132668,-0.153596308282082
12.57,0.177454439523085,-0.223193416352325,0.017603960026115,-0.138255030470796,-0.161436313557578,-0.021610446511639,-0.117105673213067
12.58,0.189236785870994,-0.232658537051447,0.0208716110887225,-0.125612210481046,-0.26026354191102,0.0273945049078729,-0.106538510938795
12.59,0.153226342563466,-0.196086981277236,0.0562151699988372,-0.062568709501471,-0.0386220530971321,-0.180127953905572,-0.174474115772643
12.6,0.193978057006841,-0.228661245828955,0.0305590772582374,-0.0793702798347268,-0.429167751766091,0.109075878163933,-0.0806828574382554
12.61,0.159785608358829,-0.195527650792505,0.0565239419513314,-0.0437282601640093,-0.167140115123431,-0.101253577207278,-0.148409810637987
12.62,0.106869318840864,-0.131545978988737,0.0831735849847755,0.0495406145617192,-0.0820013829532653,-0.194336608597565,-0.162722963060739
12.63,0.0780700813392336,-0.0929524125281513,0.0862329122178965,0.0900283698496538,-0.0938896022998634,-0.179802043651622,-0.142285881740289
12.64,0.0271756016243365,-0.0335964203775283,0.100182924113539,0.145391424671775,0.0538240979379739,-0.283221173337238,-0.156721624987659
12.65,-0.160725993925569,0.20147173256997,-0.0490627263958901,0.082914063691391,0.0437930345673642,0.163180285490003,0.168046265987997
12.66,-0.215161972917024,0.253517806804796,-0.0091117478948413,0.141820048833863,0.454066733784257,-0.174206249996522,0.0641724687322486
12.67,-0.180133170933266,0.221675797204049,-0.0343053823620182,0.103506971103758,0.19952794855709,0.036338702594467,0.129289030863552
12.68,-0.173831642355449,0.21661482136132,-0.0386445754180044,0.0964585224573873,0.15783555054021,0.0711224809961297,0.14042451238466
12.69,-0.184310320587471,0.227483225907911,-0.0304988220566031,0.107251100504608,0.241424480068869,0.00340850932969251,0.119222881776052
12.7,-0.160889608145562,0.206429952998838,-0.0475108781965276,0.0822402166873007,0.074207545795052,0.140174498488215,0.162890231685775
12.71,-0.210405194233977,0.255425987530381,0.0238367200901183,0.200207097458473,0.424216910462662,-0.222848217234381,0.029055594472334
12.72,-0.0913799731574844,0.130132772257734,0.0276294533084771,0.183623277191456,-0.117081156460491,0.0422852283510905,0.0685930329654475
12.73,-0.0153825325590719,0.0317811742337334,0.0693143512187471,0.170954683694451,-0.111504971643776,-0.0898521179247937,-0.0422692588030214
12.74,0.0457119253240115,-0.0646552756448051,0.117258962919289,0.121759725485437,0.203820847494972,-0.420986889744476,-0.225943860229146
12.75,0.103161192602645,-0.138937781606811,-0.0541430739760003,-0.209567477022036,-0.0613319779242435,0.122973175152356,-0.00297193502304247
12.76,0.081411937890264,-0.100623899669279,-0.0997307310297371,-0.227911966445952,-0.250838312152027,0.352644798311497,0.117912363836906
12.77,0.129352612349696,-0.150907919267062,0.0637327271058352,0.029773536217469,-0.30589137486973,-0.0145792753496688,-0.105577083524893
12.78,0.065281779631777,-0.0888324676926734,0.111933153895813,0.0976041400549965,0.18029550821048,-0.409169676427398,-0.224543844424807
12.79,0.0809038551033485,-0.102696754621474,0.101516557160952,0.0804007146860772,0.071340056805659,-0.317518343166679,-0.199813933296191
12.8,0.140033566735644,-0.158949878224211,0.0586505145994294,0.0193291876714814,-0.36355540495618,0.0258896716292189,-0.0906251760016772
12.81,0.111633858435655,-0.130506805313292,0.0806182850675961,0.0486679782022569,-0.142343496391152,-0.148437432119788,-0.147032411500648
12.82,0.0920527290464503,-0.11075575939555,0.0959050969331633,0.0688343998338436,0.0116424088208345,-0.26921130403201,-0.186941342470179
12.83,0.133935735019855,-0.150586611960985,0.0660202309998618,0.0247858082040301,-0.295390466423947,-0.0242790003100551,-0.109764650077869
12.84,0.0721533210284885,-0.0893505880906465,0.112450578117687,0.0903419289211159,0.179320483496201,-0.405338796870995,-0.230557492811265
12.85,0.0914084827430912,-0.106645994392378,0.0996768004337973,0.0694956665293134,0.0449885573526411,-0.295350288297932,-0.197837945829882
12.86,0.0495241158805184,-0.0379802018751336,0.0680358981034359,0.118893408928339,-0.256103842296274,-0.0190819367052331,-0.0537268062776211
12.87,-0.00852675801305307,0.0261119484774557,0.092342674035887,0.17350228303048,0.0398443035685216,-0.232549466273772,-0.110308390322705
12.88,-0.0142018647818383,0.0344098963619255,0.0920848465377876,0.177558729803924,0.0504806799249964,-0.23553763628004,-0.107455139917587
12.89,-0.0141582503921431,0.0360689271183488,0.0911479608055189,0.176967133516894,0.044335046722019,-0.228945055159593,-0.104046401578707
12.9,-0.0148482183821828,0.0385384859168702,0.0930159570684224,0.177986149680128,0.0611136611389305,-0.242375243608026,-0.108620444571597
12.91,-0.011333381881835,0.0360237683725204,0.0897045943567616,0.17385005752185,0.0292616762265756,-0.215901561384244,-0.0992598257108483
12.92,-0.0189955025815656,0.0451074798170136,0.0962225245152356,0.182261878791988,0.0957162478107347,-0.269246579893117,-0.11589545193873
12.93,-0.00737887153773227,0.035684763946317,0.0826745853499157,0.167231806220717,-0.0299594822672474,-0.161748786910064,-0.0789049824057451
12.94,-0.191037978342529,0.245820553051447,0.033131287320578,0.216629417542136,0.373773064279461,-0.233104860739603,0.0257209719071287
12.95,-0.207936245744952,0.256467440833366,-0.0108000459655742,0.152229093382504,0.383693294205171,-0.130676508961233,0.0826143993953926
12.96,-0.0117346904362523,-0.00230669319014744,-0.123825757020273,-0.163388872979566,-0.257711772601883,0.445882807798381,0.211131259987359
12.97,0.0164294032670327,-0.0415446566897774,-0.103635867428833,-0.183190279586014,-0.144484714521821,0.319438286538159,0.13665438355198
12.98,-0.183747761520875,0.215402656306084,-0.0480450041620177,0.0589986753276102,0.357501321875412,-0.042286028263964,0.112164698669139
12.99,-0.196913862758916,0.243493479882869,-0.0249948765226229,0.125503859270186,0.316515551322674,-0.0615296831580851,0.108444347576909
13,-0.149495390987657,0.19635962746668,-0.0574490531261324,0.0834961884397422,-0.0560448221523261,0.233670359589688,0.200010962064555
13.01,-0.176783238872399,0.226010930453459,-0.0350472284696692,0.114325111956579,0.160028585063923,0.0548248657295062,0.143878944380618
13.02,-0.189864989172962,0.240592867487246,-0.0243999882775209,0.128654326173143,0.265885853721978,-0.0327989498483905,0.117284088134518
13.03,-0.161866905398977,0.212687304175907,-0.0457415052879276,0.0983944903144703,0.0548286366417317,0.1422417349625,0.170323298650409
13.04,-0.214136857289103,0.267822654186547,-0.00484431312649916,0.154309662560808,0.46369230653525,-0.195582393121631,0.0699315080433483
13.05,-0.180614991657985,0.234112951265223,-0.0305928444824015,0.118454853639443,0.209232586545744,0.015433998823026,0.133113538943786
13.06,-0.175099442450519,0.229069228676753,-0.0348348414764912,0.112430927293849,0.169875462400707,0.0482775216933485,0.143508206368558
13.07,-0.184672350644182,0.240017573250869,-0.0270126163076775,0.122058188360775,0.248799946986728,-0.0158041334985082,0.124182077815791
13.08,-0.163638552500781,0.218579597264309,-0.0441863888563091,0.0989779141945547,0.0904959168263506,0.115196468639195,0.165233741605104
13.09,-0.20396415353385,0.262026534083282,-0.0115793772729817,0.138646661599746,0.4084263546272,-0.137899694170843,0.0843217180167564
13.1,0.0517579899820708,-0.0817273038280859,-0.119723659337064,-0.21281958827132,-0.326867767807017,0.451868315958621,0.164126666652131
13.11,0.0380051339011609,-0.065443795419302,-0.106750705494716,-0.19996585660943,-0.208727632649131,0.36105208080119,0.130890065916339
13.12,-0.0156139767883247,-0.00825783988291234,-0.0633336841146411,-0.144989892534712,0.214192997140064,0.0171052208105126,0.0299334986309487
13.13,0.0156290678599251,-0.0397591577602759,-0.0870637465860128,-0.176714878911539,-0.0197495745421261,0.207235620582627,0.0852159465988066
13.14,0.0822706700640316,-0.121215723013283,-0.0841583321045234,-0.216992061255108,-0.182914322492094,0.274978085557793,0.0656513965586522
13.15,0.152567827190719,-0.211203578431089,0.00945194351704705,-0.155344970347196,-0.057069618593502,-0.0510853042837942,-0.125008877259151
13.16,0.195757657807634,-0.239934328374881,0.031436854600137,-0.0826084475288241,-0.436617391592926,0.112440097353956,-0.0898034544771129
13.17,0.0013985178928756,0.0146704343165118,0.0918830770066825,0.165879400846774,0.0161685059628932,-0.223780504652153,-0.106138037803607
13.18,0.0459160366493493,-0.0448560846471346,0.0992970733819389,0.127368507328066,0.00864110984522486,-0.254307183069371,-0.148947326383891
13.19,0.183872000714356,-0.234633847223893,0.033962468902385,-0.10486921810504,-0.254293047841556,0.00213217657902431,-0.128128575609643
13.2,0.161098894724192,-0.212828802984916,0.0462705801454021,-0.0951174353717518,-0.062171562439716,-0.13701403083432,-0.169326591261416
13.21,0.206703216895549,-0.261981006299992,0.00871305262364019,-0.154587048636281,-0.431814223891286,0.218678362611289,-0.0916663204147288
13.22,0.151314539227916,-0.19856623044766,0.0543585354410064,-0.077356382065292,0.0488108333416459,-0.27863144906979,-0.178639850143705
13.23,0.148171246683852,-0.196954011954796,0.0559616223189986,-0.083376393541674,0.0563907617379419,-0.237843185024849,-0.19557695562563
13.24,0.215067456493916,-0.265284898688835,0.00410704163681511,-0.156687090148164,-0.460360601757098,0.199093627753974,-0.0676267212989794
13.25,0.21154810659177,-0.261348160691115,0.00813588996674151,-0.154659144249534,-0.433785064066353,0.175562206687204,-0.0874225034452407
13.26,0.148610354323078,-0.193923098403007,0.0546024024225101,-0.0825718475095525,0.0736161477034425,-0.248099670528471,-0.182391117474515
13.27,0.149932820307906,-0.200035350760788,0.0151988136742053,-0.148286486799609,0.0126935570415818,-0.109008493250354,-0.129950359667109
13.28,0.088674241621082,-0.120660174934662,-0.108599110409926,-0.238742103883266,-0.362237337087977,0.441924452256723,0.128925361445186
13.29,0.0688981958899558,-0.0968084802189475,-0.0985399092921262,-0.221164655626205,-0.236367316662658,0.351464587622995,0.106733785971613
13.3,0.147439845239814,-0.193932936880228,0.0266145111830685,-0.129763242548359,0.0699626889958218,-0.178628949659837,-0.144312291009936
13.31,0.00709149459992504,0.0043988166438772,0.0975403131260764,0.16324464345355,0.0529955575402295,-0.261977673555308,-0.129189681062227
13.32,0.02133462850885,-0.00917835945763138,0.0883803697359297,0.147271408990836,-0.0513033226766411,-0.177324277330834,-0.110296979286259
13.33,-0.00370373028773387,0.0182276320276439,0.107226820468686,0.176341062771597,0.156889876460387,-0.347218121262018,-0.148470589508297
13.34,0.0484674091460356,-0.0356777101679769,0.0709491167356761,0.11649001773779,-0.25263025276212,-0.0134154995717522,-0.0754317391485518
13.35,0.0167116278649006,-0.000866900882458001,0.0946364447088812,0.153409558949713,0.0110255396422447,-0.22822745024065,-0.123356523668775
13.36,0.0151962709705804,0.00198699975590732,0.0967331225713075,0.155470195072402,0.0320764403940072,-0.245571010788738,-0.127549441541039
13.37,0.0215535210891,-0.00355955299906348,0.0932166282035737,0.148409373627894,-0.0102350660992297,-0.211135332871066,-0.12041322848547
13.38,0.0122970749319918,0.00771059126225323,0.10087726585009,0.15956584223415,0.0739741430136309,-0.280539892654891,-0.135666997886967
13.39,0.0339937967296649,-0.0146849984549716,0.0863322807151834,0.134267311741306,-0.0942814448734391,-0.141435393780872,-0.107016830191906
13.4,-0.00572089047339468,0.030286813839277,0.115950398272987,0.181881272400644,0.241395360122557,-0.420703371487479,-0.164826091889542
13.41,0.0119234159082257,0.0125036031210298,0.104499548186747,0.161086747125419,0.106869699810975,-0.308394011112788,-0.142485028796615
13.42,0.0455644461548238,-0.0237432979531505,0.0811199444642973,0.121962477053459,-0.161879646666097,-0.0881509832601913,-0.0953608771832127
13.43,0.0471363580607491,-0.0241376536568362,0.0810467423876022,0.120760515487178,-0.164428606805746,-0.0871437833596426,-0.0944867243724276
13.44,-0.00660711127184134,0.0371850634081052,0.121124068173771,0.183449925691387,0.287844316782899,-0.455227525090471,-0.178005373140175
13.45,0.0165124416226901,0.0132738381206167,0.105794227981618,0.156762650082917,0.109411505646304,-0.309374728986855,-0.146115886006479
13.46,0.0513951519774817,-0.0246074483384665,0.0814744390979056,0.117437156394463,-0.16794701940687,-0.0877421392523981,-0.09328431063291
13.47,0.0517398260344097,-0.0232163071613916,0.0826427441455298,0.117688529833257,-0.157267970343837,-0.0971947123345263,-0.0951969294978946
13.48,-0.0346332122782894,0.0784718074523058,0.118264371242566,0.203487559279532,0.323917820436583,-0.452174899587054,-0.1618353397883
13.49,-0.189541586574827,0.247613418104479,-0.00122960394200695,0.175172012733025,0.281396152392642,-0.0984773505724952,0.092220906009053
13.5,-0.166789627361692,0.209828757700293,-0.0531455315701778,0.094902922627174,0.0445605538946272,0.154994973288981,0.178337555832226
13.51,-0.0117566695890914,-0.0216222990222053,-0.120676839804201,-0.166738405345557,-0.246354416311663,0.435634072330662,0.181007177784173
13.52,-0.0568885544990655,0.0307131837763022,-0.0736310645340883,-0.108971113723746,0.24607462610606,0.01323522404551,0.0740933527276917
13.53,-0.131577755023927,0.134361384587542,-0.075820299961461,-0.0301807280056883,0.287123561678518,0.0223092249839501,0.12893973881608
13.54,-0.143414739540501,0.173741279343047,-0.0829722946381509,0.0311734557295454,-0.0915332436914541,0.318422271129915,0.211534465157453
13.55,-0.164677689110446,0.208095199837045,-0.0545793043015714,0.0866974989637351,0.0383490475378746,0.178084156765754,0.174458127962853
13.56,-0.210820734525282,0.260296214643233,-0.0238472174891412,0.132770699533434,0.450116010624241,-0.170715583450404,0.108935720013781
13.57,-0.173683949088165,0.20957946455618,-0.0602996508456742,0.0600378845769642,0.212158809884184,0.0660827200811828,0.159383644710634
13.58,-0.156569633111396,0.190576976862728,-0.072995739169465,0.0389137592581243,0.0741707262580898,0.187867949593768,0.183633940102685
13.59,-0.198960677747779,0.263796013869413,0.00903600344674746,0.187360223333524,0.390954667551752,-0.198257113593531,0.0762312384906873
13.6,-0.144320175084993,0.201680979570175,-0.0301218329782123,0.126918200109179,-0.0588178716391628,0.182951857893772,0.154280664903602
13.61,-0.1623275939954,0.224452679126958,-0.0156164806793136,0.147829722952185,0.10138513042539,0.047136705555546,0.125822919440663
13.62,-0.204737829595414,0.266446778552611,-0.0121231426949903,0.153187809158847,0.410383504588269,-0.165205901929616,0.103326727689145
13.63,-0.191737441568103,0.250963563990624,-0.0255317269878156,0.130765201026135,0.3057840169254,-0.0653909436075023,0.12500463530257
13.64,-0.149460753130544,0.211008309412638,-0.0297192507542164,0.127420025992895,-0.00728086301088193,0.149822945517776,0.152180357715055
13.65,-0.0880865338788584,0.151257765070538,0.0516214743157412,0.192054281165312,0.0546394813689807,-0.102736215820914,0.0104547211898471
13.66,-0.0575289494820249,0.113092076601386,0.104916242788626,0.213125239019469,0.28475055316316,-0.404163247283731,-0.106577064020686
13.67,-0.103656834053727,0.173847602047518,0.0782771845010967,0.220890491985811,0.277485262675127,-0.313134882238595,-0.0411549763834785
13.68,-0.141160707963438,0.205753810864803,-0.0341456059028446,0.121902006047364,-0.0553580027673771,0.187648491268394,0.164021196298272
13.69,-0.153089511833873,0.186515865134286,-0.0769958143739149,0.0199484643941877,0.147227740148252,0.139581183423391,0.175811656296057
13.7,-0.0108586155287981,-0.0271046461314453,-0.0962139764780844,-0.15747333497636,-0.036644978308255,0.238751138139532,0.107722683672603
13.71,0.0192548293826823,-0.0659460368839469,-0.091204595814071,-0.177898762002008,-0.0768831633946822,0.242050223054641,0.0859350459104133
13.72,0.0494854774615916,-0.104110678831396,-0.0803034366881639,-0.191837478834999,-0.0933506465832516,0.215161311688379,0.0539724852820882
13.73,0.0927214611288247,-0.156659808863866,-0.0677854114589264,-0.20788204270201,-0.166326124630779,0.218445893273773,0.0205692513351737
13.74,0.125864376471052,-0.194277467184394,-0.0367309760930627,-0.196522043125172,-0.134688538187922,0.110606750458315,-0.0424659644411542
13.75,0.172710213584696,-0.244102203753658,-0.020663827973939,-0.194365938939372,-0.292900707048015,0.166413781434893,-0.0663194669029425
13.76,0.141516587924917,-0.205490664437316,0.00501528609618553,-0.157710889892861,-0.0202783772530651,-0.0731849036230724,-0.115331674419134
13.77,0.159633669352019,-0.2144147523327,0.0473068115151399,-0.0986482855005593,-0.0372390769396408,-0.161184639892779,-0.170526383732467
13.78,0.210344893664741,-0.271408684863771,0.00987001100653978,-0.151974146328462,-0.461302511716765,0.200789863072922,-0.0925632667031219
13.79,0.186194149356036,-0.247739150862097,0.0109718574318533,-0.155697947741789,-0.266210144449331,0.0708817130325194,-0.110113665215452
13.8,0.102508095937526,-0.160783479626027,-0.0419259028187843,-0.19216259018706,-0.0403867987600261,0.066293076370442,-0.0288696853831193
13.81,0.136165795687983,-0.198951142639745,-0.0807187717352322,-0.246151829881083,-0.394540587257697,0.405786759473286,0.0435799157305949
13.82,0.149088108246279,-0.202234668751504,0.0336646679227779,-0.118591294106497,0.0529436568943366,-0.20678374612529,-0.152372071982746
13.83,0.136374579592343,-0.167397027444449,0.0867167210111302,-0.0121619465008964,0.0671919298753173,-0.310529114116634,-0.207857727080966
13.84,0.0744900107390434,-0.0619023647017614,0.0737197145082589,0.0931168744943466,-0.26999910322097,-0.00494926233428875,-0.0882083963208023
13.85,0.179796896733466,-0.211582125524426,0.0546609496591762,-0.0529740665694516,-0.342254828616404,0.0314879818671856,-0.133020897414363
13.86,0.149315214605468,-0.192232452525828,0.0649289474259861,-0.069593896605512,0.0745367024260938,-0.268852606860743,-0.197919720327277
13.87,0.168723399140772,-0.215846021269569,0.0447155628428103,-0.104250569179123,-0.0758275018033792,-0.126583482867329,-0.163124966767666
13.88,0.210889092136953,-0.25899214640764,0.0208256146884781,-0.136347409891163,-0.431764880166746,0.150582727108103,-0.100994302526837
13.89,0.17733101925943,-0.211252329406328,0.0568697345417018,-0.0666092842287707,-0.219883010162347,-0.0572172145377777,-0.154058481995454
13.9,0.15940156847305,-0.189888314633105,0.0709010559122039,-0.045969191151156,-0.0630592176645203,-0.186902084135782,-0.184533749910826
13.91,0.134373230928672,-0.139250347143643,0.0741018631591332,0.0257236112366365,-0.288166595552801,-0.0208136945275296,-0.127879501101539
13.92,0.0330270542659718,-0.0133834248240811,0.122090692998045,0.147484179827181,0.2389709795993,-0.452184710798886,-0.200907424499561
13.93,0.0153861625857554,0.0139388843381018,0.111504383290998,0.160179510092278,0.159631969972183,-0.35864837112593,-0.162240024924574
13.94,-0.00304332637466523,0.0433371266016007,0.0627683215109738,0.149787078231242,-0.183330636453164,-0.00635670725610088,-0.0272552697914481
13.95,-0.0304278649435482,0.0761320241676831,0.0843912254860558,0.182119804621074,0.054311983889677,-0.203963499885172,-0.0760057336713458
13.96,-0.0401612186661288,0.0889088834298334,0.0927110997024787,0.1938692298088,0.144944474206765,-0.27962871914183,-0.0943670036076397
13.97,-0.0177120589430772,0.064369312790561,0.0766911410977062,0.167619653241779,-0.0354008947104502,-0.12828654001192,-0.0588507684785628
13.98,-0.0589601476950908,0.114561789866825,0.109051474078182,0.217340289712518,0.325192734166547,-0.43282421764282,-0.128388874608286
13.99,-0.035459716169449,0.0890012042882648,0.092436635715481,0.18957259327142,0.136735850565743,-0.273518337469765,-0.0920505120025937
14,-0.0161372394526352,0.0677355329118087,0.0786453259308138,0.167277215348294,-0.0180934327209771,-0.14455108058867,-0.0609552773356958
14.01,-0.0509432304522667,0.111622144603324,0.106755166794554,0.208596088490602,0.292533998914107,-0.403116607722798,-0.122632628682899
14.02,0.0259664585486469,0.0186070430625876,0.0693134169132952,0.130932487993847,-0.204578833418027,-0.0143794889539549,-0.0463914109906659
14.03,0.0195330220790063,0.0272848991373321,0.0816460410473682,0.142346639995315,-0.090722361606057,-0.116358460876203,-0.0754768367179613
